simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_time	geocent_time_ns
6696	0.56990809	-0.6314844	2.2243054	871.78379	12.703051	2.9489051	0.62471689	0.77739446	1016534763.730604	1016534763	711009026
6764	3.0516512	0.71416832	0.20465482	963.18035	25.397264	2.5611708	-0.2073263	-0.016111367	1031074951.864071	1031074951	883677840
6882	2.0585872	0.26254124	1.7620622	1157.3654	10.554985	3.3056741	0.928716	0.036123077	1031368324.532247	1031368324	522712469
6928	4.7581988	0.51011108	2.5671644	616.17686	7.9044422	2.8652015	0.43410379	-0.035556396	1006033488.558828	1006033488	578234673
6949	4.4115978	-0.31100362	2.6015619	1904.6474	25.169827	2.0499252	-0.28856638	0.10446551	1014076246.761905	1014076246	745846033
6971	5.5112178	0.81122347	0.09301947	3069.8307	13.85623	2.4061296	0.051338016	0.10171475	1022847267.389062	1022847267	410559535
6979	4.0928085	-1.0566474	2.9087141	1166.2544	8.2165615	1.8597741	0.34954836	-0.00056835278	1018709118.123892	1018709118	110247970
7008	1.3764735	0.71127112	0.43276754	1686.3831	7.6519875	1.9355749	-0.0046911202	-0.13437338	1017956482.186466	1017956482	206430078
7047	6.1436791	-0.052893425	0.57343056	2659.3686	31.728136	2.9396229	-0.0024529025	-0.04260035	1017029544.461017	1017029544	445533156
7051	3.1463324	0.10553593	2.3242721	927.30737	6.9093035	2.8767817	-0.18002128	0.08274897	1018205209.59394	1018205209	581785083
7052	4.8820954	0.7598857	2.79911	1463.063	8.6427885	1.8714827	0.1172823	0.13425178	1012425994.518927	1012425994	534441233
7053	1.1298848	0.97926785	0.88113828	1192.3802	40.810719	2.2022998	-0.0022400531	-0.059029586	1030545358.619984	1030545358	638729692
7062	4.2381278	1.2813894	0.34495783	2700.0416	13.829893	3.3284342	0.10112825	0.32196543	1014893045.827209	1014893045	847611785
7101	4.8295172	0.11392524	0.56265654	1369.1414	12.86142	2.0384913	-0.30418652	-0.034373251	1020232887.605812	1020232887	613192916
7171	5.8451814	-0.16203172	2.8532712	2799.4584	9.580546	2.2794685	0.41454222	0.16235934	1005439902.628597	1005439902	644362211
7229	0.66978089	-0.064132858	2.7586261	1444.7095	13.938359	3.2419273	-0.093385467	0.42944589	1019510834.192123	1019510834	200643897
7271	1.9523441	0.48009621	0.59991814	927.00879	10.656319	1.8888177	-0.14215326	-0.089091913	1031334033.141244	1031334033	157860756
7279	2.1321312	-0.92535955	0.38779256	2893.2819	11.13307	3.5505342	0.034544338	0.090390477	1012509680.899013	1012509680	885147333
7387	4.9646336	-1.0277397	2.7958019	1694.6557	8.2927173	3.5631797	-0.42062179	-0.17519014	1003459790.794056	1003459790	780804038
7388	1.7767873	-0.13920037	0.47439683	767.40146	4.9002188	1.5428948	0.1283316	-0.19499885	1008644092.902126	1008644092	893050075
7391	5.9716504	-0.17726373	2.631878	2003.0932	8.5652972	2.8614245	0.37427478	-0.007672869	1014882255.071109	1014882255	58080554
7402	1.3200278	-1.3524782	0.60334189	1218.5959	12.822526	2.8810284	-0.029565678	-0.0055019229	1017758831.706828	1017758831	695278525
7408	1.8861568	0.61638719	0.17805189	3509.2923	13.388607	3.8577468	0.10237252	0.044572964	1021481367.773571	1021481367	781839848
7450	6.2615388	0.061375404	2.7602759	417.85039	9.1324811	2.6335438	-0.14189064	0.070702329	1030522680.59764	1030522680	613167524
7483	2.7603658	-0.66895975	2.1369974	1108.4625	14.748788	2.2604053	-0.012344618	-0.023092995	1020450108.71015	1020450108	695521832
7600	3.5718413	-0.19024514	2.7954554	3587.4814	14.796051	2.9600084	0.11933394	0.23179138	1009459202.95118	1009459202	959453344
7606	2.2710528	1.1594154	2.1920562	1323.5804	11.889498	3.5007579	-0.70273193	0.22977946	1021844612.346202	1021844612	361734748
7607	1.9951582	-0.84918925	0.36451661	1553.1026	8.1051476	3.3735728	0.15507623	-0.27422721	1028715413.246464	1028715413	230843902
7620	2.7901468	0.94287256	0.74616858	683.2599	9.129605	1.2246008	-0.95120917	0.034917103	1002383571.344778	1002383571	367313147
7653	0.43179446	-0.39732538	0.63386664	1696.5536	9.0081013	3.0803698	0.078163565	-0.1492463	1030064130.223111	1030064130	206378937
7664	2.8933858	-0.72358163	2.5674103	1391.8878	8.0715142	1.4179451	-0.16764514	0.031559646	1028707498.085218	1028707498	64078450
7702	0.71287911	0.51613962	0.62193611	2897.8926	19.37952	3.1872455	0.17093335	0.022903108	1020880758.428836	1020880758	449190497
7750	4.2998818	0.40020055	0.49319508	1642.3416	11.197625	2.6801537	0.48435272	-0.10741663	1002833698.560543	1002833698	579243183
7801	6.1472948	-0.93345509	2.6571878	2243.2994	10.130022	3.6509737	-0.56538114	-0.71509222	1029611542.319729	1029611542	300240874
7815	3.013173	0.99754146	0.41352672	1311.5736	8.0005125	2.8559404	-0.24135432	-0.0064923632	1027167258.524762	1027167258	543139338
7867	1.3141772	-0.24964338	2.3065229	1507.7481	11.047477	2.9081371	0.010910054	-0.24385066	1000431039.119415	1000431039	105479717
7868	3.7317402	0.49333243	2.0732924	287.71585	4.0145589	1.8716041	-0.61691325	-0.012238875	1006909627.548183	1006909627	551901579
7951	0.39246557	0.093916636	1.111763	983.17216	8.243551	2.2829085	-0.3364742	-0.022078568	1002137572.172971	1002137572	157627821
7955	2.5939406	0.16079607	2.0330739	862.37377	10.283254	1.5751624	-0.065043731	0.064586489	1007453501.705757	1007453501	719167113
7972	5.5323296	0.12480698	1.1275016	255.40609	40.576245	2.3330987	0.14398109	0.012427567	1022602742.958705	1022602742	961123347
8098	1.5816059	0.50307041	1.9339349	531.98207	7.3019458	2.1871593	-0.33499893	-0.01906344	1022637924.762566	1022637924	769998908
8159	5.1363033	-0.82742415	0.20772078	2863.3775	4.5439776	2.7198887	-0.3385759	-0.018086598	1005885073.645363	1005885073	620513320
8171	5.6324961	-0.25254006	2.0357902	661.90083	8.6299484	2.8113529	-0.34116595	0.0014594863	1007462205.892178	1007462205	878702044
8182	3.3657989	-0.84725053	2.9728665	2535.2499	9.2539445	3.5082982	0.36720662	0.22326298	1010445436.592389	1010445436	574412346
8228	2.1940194	0.58859658	1.416251	1229.9718	3.7594907	3.1808524	-0.052434874	-0.030798075	1015990659.728741	1015990659	748405099
8306	1.2523976	0.66542589	2.1700533	998.09042	8.2253013	2.695859	0.045649775	-0.12177001	1004669081.726512	1004669081	733526707
8317	3.1861112	-0.71798319	2.2283086	1734.3637	12.1714	1.8707999	-0.55760992	0.015864233	1013724191.354482	1013724191	334654093
8373	4.8366793	-0.076831836	0.23460917	1126.9765	4.6718247	1.4232869	0.27961319	0.051263238	1023183731.443283	1023183731	451384544
8441	3.2086975	-0.47200237	2.8463412	1235.3311	8.0898962	2.3353388	-0.025311911	-0.0067221042	1016652945.335815	1016652945	315666914
8447	0.11046231	0.73071774	2.7189561	1993.0509	11.884798	3.227964	0.58646976	0.032793669	1010111628.527954	1010111628	548460245
8455	5.9476465	-0.31814777	2.7714271	4179.0499	18.045885	4.4937033	-0.024880225	-0.1033888	1026155576.729573	1026155576	698322177
8570	2.6560224	-0.86398164	0.82352172	2069.1009	10.543101	3.2438386	-0.18504476	0.064219987	1000629798.07627	1000629798	68725109
8601	5.823544	0.96829259	2.3736535	1215.7783	9.4890369	3.0018855	-0.24777808	-0.23687226	1009500435.188138	1009500435	207656622
8652	5.4636732	-1.0435284	2.3561078	441.38769	4.3550019	1.560942	-0.694229	0.034272539	1021167915.608377	1021167915	589433551
8675	2.3173735	-0.33377522	2.7975746	1602.9969	13.621955	2.2102179	-0.06235097	-0.10455735	1000100072.28578	1000100072	269007683
8700	1.0742438	-1.3176936	2.3865609	1237.1643	12.566765	2.0426141	0.62273557	0.29057855	1029182814.05301	1029182814	40209651
8761	2.6577928	-0.22184687	2.2556221	1853.8815	10.176288	3.0772018	-0.063398194	-0.14681295	1018416308.30247	1018416308	310120583
8790	5.878369	-0.43158785	2.5364322	1761.1371	12.531781	3.2654586	0.40173928	0.0075815078	1018156040.423259	1018156040	404877782
8939	1.8534452	-0.24589365	2.5731934	1007.424	12.7726	2.5918473	0.27062363	0.2090833	1008724470.86883	1008724470	860462546
8952	3.3431212	0.23139494	2.6941803	4189.0423	16.811304	3.7444007	-0.027213428	0.16384846	1029456445.558396	1029456445	556918263
9023	1.6427458	0.093646742	2.8475815	821.27605	8.1055547	2.7313619	-0.048075775	0.11547281	1008373088.114746	1008373088	112020612
9042	1.0050128	0.15188488	1.8348763	804.74892	9.0314262	2.9940862	-0.79042658	-0.29148859	1023737079.623825	1023737079	641981602
9066	4.8228248	0.37699004	1.1692622	962.05567	5.8486213	1.3515387	-0.25476782	0.22781181	1004136057.674846	1004136057	691220164
9072	3.3203545	-0.27436238	2.4266382	1344.8313	14.041337	2.8508713	-0.1024703	0.031856401	1005786777.048628	1005786777	42104125
9121	1.5787704	-1.1931067	1.0686541	866.55447	7.1706683	2.0639228	0.44464911	-0.073531448	1008612272.915125	1008612272	896495461
9162	2.999878	0.0091050931	2.7608069	2855.6945	10.283913	4.1299498	0.028635282	-0.0087974609	1026979251.268778	1026979251	257763863
9205	5.7554349	-0.56452352	2.65065	1349.3898	7.9748676	2.1105368	0.068123926	-0.062868837	1028559362.148324	1028559362	134239554
9291	5.1956498	-0.12625414	0.58467589	2180.1227	16.356768	3.5804714	0.11016315	-0.24358228	1029952169.948295	1029952169	936932206
9292	2.092037	-0.49706149	1.1187953	343.27247	7.4496694	2.8010326	-0.10840036	0.054464113	1005540032.976965	1005540032	965686798
9296	2.611662	-0.085185315	2.1093609	1107.8645	4.0785338	2.3283081	-0.19761909	-0.17025104	1019736715.717777	1019736715	703034401
9358	2.5603854	-0.97454043	2.1138425	1200.9382	7.8357331	1.7006727	0.035448065	-0.015175324	1002792110.360289	1002792110	348904133
9552	1.525969	0.15071197	1.0043484	1671.5167	48.642327	1.8937294	0.73197069	-0.017807612	1021531530.501325	1021531530	486874104
9554	1.7180001	0.89690365	0.84505296	2896.3358	17.406957	1.9802567	0.068771069	-0.04023771	1005390490.625666	1005390490	638582587
9578	5.0987244	-0.9211757	0.68376783	860.55847	8.9840592	1.5044189	-0.17217583	-0.12666403	1016597322.43835	1016597322	421116710
9700	1.157823	0.6600563	0.7301676	603.25774	8.2078028	2.9862262	-0.29502139	-0.0047295999	1026898224.420637	1026898224	432031155
9801	2.057408	-1.1042193	2.9815437	5496.9058	25.280984	4.1982633	0.56063608	0.13273025	1009237359.245283	1009237359	233137369
9810	4.183847	0.53927272	2.525661	994.22007	16.979364	1.7763948	-0.21974586	-0.09577606	1025220708.065165	1025220708	71864009
9838	5.1618074	0.60473125	0.92504554	365.27005	3.492462	2.2281914	0.088319118	-0.013688716	1003000682.703579	1003000682	714356899
9857	1.1493985	0.58523794	1.3444536	567.08898	43.498075	2.820594	0.14138918	0.099624556	1030870390.576514	1030870390	591854930
9863	4.3612032	-0.51687654	1.9301955	236.03231	4.2111253	1.8106603	0.31172767	0.056490798	1011632607.318764	1011632607	312419176
9869	5.9648705	0.64456303	0.91343051	888.84267	7.5450513	1.5071506	-0.018303731	0.07571226	1018188173.47225	1018188173	486628532
9880	4.4729942	0.36209602	2.2520646	537.34646	8.0211642	2.2479378	0.094622399	0.17102978	1026692309.535915	1026692309	548547506
9888	1.196442	0.19194	0.95748041	1320.4383	7.6447378	2.9984344	0.29140761	0.14213662	1021655561.004388	1021655561	19328237
9953	5.5233732	1.0025712	2.8326775	3172.0744	15.513946	2.4831184	-0.28088083	-0.23977609	1015782810.207247	1015782810	218366981
9994	0.75851997	0.94419466	2.7050884	3534.8401	14.928306	4.1777553	0.70507515	-0.15254591	1018131173.377508	1018131173	398164153
10005	3.6360829	-0.39281937	2.4184856	1534.8377	26.701478	2.7099659	0.12473054	-0.022443835	1009082390.201514	1009082390	188867092
10011	1.2165064	1.2646526	0.59587567	900.06393	8.2399715	2.5748094	-0.6028429	0.00016674988	1003999625.886649	1003999625	900760412
10024	2.1194758	1.2825386	0.78244419	1407.6075	15.517386	2.2208738	-0.70891109	-0.013160285	1013413257.042316	1013413257	49191236
10108	5.7041759	0.064716271	0.36501487	1599.7425	45.955294	2.1906589	-0.025878391	0.083270895	1023932377.8077	1023932377	811294794
10186	4.7464077	-0.87024633	2.654899	756.33485	4.7134248	2.8585022	-0.21413914	0.02096104	1026409172.619294	1026409172	599330306
10191	4.2857827	-0.094500195	2.3149371	2353.9304	23.87233	3.7879385	0.2684335	0.036559603	1027046916.3069	1027046916	314375758
10194	4.6847409	-0.73167569	0.20785782	3985.752	12.006117	2.8208351	0.13287524	0.16234374	1005733899.442346	1005733899	420473099
10221	2.5489685	-0.45121475	2.8298612	3695.2736	11.933739	4.3475614	-0.0094275793	0.44720659	1001302096.245509	1001302096	223368764
10236	5.0298178	0.031030264	2.1797778	549.76584	9.1098925	2.2040199	0.65090573	-0.023026963	1024598562.567252	1024598562	551402211
10282	3.4992578	0.65935832	2.5409122	1619.5087	22.328537	2.7998001	0.40778234	-0.0071072135	1020588825.638802	1020588825	655950904
10287	3.7062052	-0.13926755	2.0415383	524.97987	4.4123958	1.4156789	-0.085726183	0.016713668	1022188389.116247	1022188389	106622100
10403	5.1641313	0.81218456	2.6893902	1876.4341	15.495198	2.654908	-0.067724789	-0.085929854	1017427486.740623	1017427486	759983540
10423	0.72354439	0.54347775	2.3231171	603.14954	10.254627	1.4908517	0.43779914	-0.078287695	1027125788.864432	1027125788	857550383
10436	1.7044265	0.20734663	0.69245234	638.44626	6.8990444	2.1337536	0.0038151978	-0.066553737	1009443734.256184	1009443734	271224141
10480	3.39016	-0.086079836	2.4791025	883.28651	19.076545	1.8617091	0.25676548	-0.040367586	1028820936.166615	1028820936	158461332
10486	5.5821	0.89664674	0.75664841	921.57315	10.141845	3.1071951	0.04902871	-0.047689516	1026452249.226723	1026452249	243831754
10583	5.8509131	-0.40898377	0.84684556	1407.6907	11.558645	2.2872036	0.20699054	-0.24555887	1010522129.140588	1010522129	138315797
10591	0.018720449	-0.37384802	1.7999789	1522.8657	8.8045661	1.9296524	-0.0084427526	0.23482688	1017726774.894984	1017726774	884633780
10607	1.1839292	-0.38583684	0.84997601	1600.9637	9.6065028	1.9390177	-0.08886584	-0.063473338	1019040480.912475	1019040480	893169522
10676	1.7319119	0.56399737	0.65060144	454.00539	4.6282061	1.3562237	0.069666985	0.13454639	1020672835.663072	1020672835	659323215
10679	6.1474315	-0.47239926	0.82115492	439.16527	9.2272689	3.1682847	-0.12335258	-0.098740663	1004276915.483154	1004276915	466689825
10706	5.6832907	0.47745076	2.4556187	1835.937	10.736532	2.8545098	0.76856008	-0.012247712	1015187611.919544	1015187611	930179954
10783	5.4658918	1.4132828	2.5208692	447.42986	8.8051223	3.0259526	-0.25962603	0.089254603	1015457502.152531	1015457502	167326450
10817	6.2480434	1.3361637	0.58219333	2102.0548	9.6092887	4.1268799	-0.0037804589	0.10180092	1022425330.630052	1022425330	644731641
10924	3.0261882	0.2229287	2.564439	1063.8704	10.771592	2.8550353	0.47349672	0.10335495	1017928843.298796	1017928843	297279358
10997	3.8760136	-1.2206058	0.95840319	1005.4373	9.0295772	2.3733564	0.011819511	0.13331051	1018435630.634455	1018435630	605787277
11003	5.8844714	1.3489654	1.6964435	1156.5099	11.133151	3.1819274	-0.62352608	0.018049841	1004320170.490822	1004320170	506510377
11008	6.0629693	0.7169648	0.39142335	1388.3019	9.720637	2.6602557	-0.21061856	0.10868241	1000096677.913831	1000096677	929722190
11011	4.3050623	-0.90697035	2.155996	14736.852	19.96418	5.8413823	-0.11583762	0.0042957933	1015339779.484	1015339779	474315524
11027	0.75195323	-0.01881944	0.46072802	1805.7773	12.837529	3.3064883	-0.59387428	-0.076147331	1020660206.785297	1020660206	776577592
11089	2.8259412	0.23164366	1.2235874	891.69112	15.018979	2.0057217	-0.6623803	0.12957431	1000656045.177096	1000656045	194728136
11165	3.7632578	-0.068625149	2.2747242	551.32982	7.6076131	2.1468544	-0.0043366491	-0.05833781	1028564641.684783	1028564641	677539945
11222	2.5039112	-0.29593517	1.6888972	576.37292	9.2343127	2.019811	-0.49723728	0.014268936	1016559961.753079	1016559961	736884356
11230	5.1779043	-1.0020638	2.0940527	1649.6359	9.8998769	2.1149647	-0.062546799	-0.0083536816	1029356926.996457	1029356926	968429327
11321	5.9817833	1.2527276	1.9633637	931.95995	21.622628	2.9358411	-0.19984638	-0.020177537	1001772223.414891	1001772223	424869299
11348	5.9537194	-0.51177781	2.3616544	594.02202	4.3913488	2.2264015	-0.18082985	-0.26434157	1001456834.066528	1001456834	57159901
11355	2.7898994	-0.38374143	3.0717989	1478.8735	7.791497	1.7978884	-0.10446533	-0.14371129	1029216558.634243	1029216558	621585488
11374	5.6456169	-0.64576148	2.6686735	2954.7987	14.325006	2.5247184	-0.051421099	-0.29086626	1015045993.413674	1015045993	398765564
11440	1.212196	0.3776311	1.4573562	869.22432	9.0374333	1.4884634	0.011873145	0.21701048	1028076481.991941	1028076481	995237470
11468	4.6756873	0.80640531	1.5047352	638.06045	12.083385	2.4316011	-0.83236001	-0.035650294	1002585519.082613	1002585519	103117228
11597	2.5753225	-0.22295228	0.41808307	5074.243	12.504574	3.4478898	-0.11628161	0.031011811	1027390614.07692	1027390614	78938484
11600	0.08664585	1.2192706	0.5846039	813.21462	12.935568	2.5431494	-0.25824814	-0.14663104	1021902269.693057	1021902269	708979726
11622	2.6317657	-0.92676789	0.52685613	1588.3835	12.582543	3.0009143	0.45806315	-0.062954166	1001969577.645169	1001969577	633511424
11705	4.0986789	0.075261696	2.5875122	3739.5517	26.867681	2.6664474	-0.093979792	-0.041203619	1012912212.44527	1012912212	452977657
11725	2.5493787	0.65612952	2.8382356	602.40566	6.1560732	2.6680022	-0.25645708	0.2232882	1008842767.230272	1008842767	251991272
11747	2.2059941	0.26457577	2.0339473	1027.5012	13.562138	3.1968437	-0.32863118	0.5825056	1010863053.109455	1010863053	95065355
11753	4.0404392	-0.47716927	2.5976548	1547.4824	4.5911562	3.4320872	-0.48927095	-0.026545467	1017875972.921817	1017875972	906083345
11793	0.34447285	-0.045136423	1.0781002	1157.8137	4.5184538	3.4778341	-0.36950085	0.17296151	1010844401.201038	1010844401	187869310
11823	1.9860535	1.3218438	0.78039239	403.82387	7.7558281	2.0966406	-0.12420252	-0.0098974132	1031365717.195618	1031365717	206016779
11827	2.9974762	0.51922223	2.7660204	1141.5576	7.6379699	2.1299824	0.1795113	-0.026004792	1023587685.952154	1023587685	971905589
11842	2.6938849	0.34148404	0.59244903	2111.8084	8.7367134	3.4169372	0.20756142	0.016658192	1020662276.739882	1020662276	750525117
11845	5.227801	1.039013	0.70488636	1406.1592	22.175408	3.3899171	-0.1405835	-0.022390166	1016321507.17804	1016321507	178100824
11863	0.57136629	-0.21057954	0.59029723	848.11221	7.6601387	2.0850697	-0.075800125	0.097934411	1004275302.224045	1004275302	221580744
11940	1.5022268	0.55716888	1.2892487	1233.7787	9.6368913	3.417672	0.12453172	0.42919401	1020461974.381404	1020461974	399430275
11941	3.0441247	-0.16856151	2.5121726	1533.9974	13.11989	3.2088104	0.0022482829	-0.16419999	1022754980.756377	1022754980	744267583
11954	1.7624389	0.2847264	0.4023739	3803.029	22.331324	2.1748331	-0.038856915	-0.026607173	1026073780.92625	1026073780	928182244
11990	3.0191639	0.26342327	2.4058824	2009.2651	9.683018	2.9601284	-0.69604704	0.1125143	1030300008.096986	1030300008	114493132
12055	3.6590992	-0.45114109	2.7294124	794.45603	7.532252	2.2159044	-0.4467036	-0.26606285	1006049324.41893	1006049324	401894093
12065	1.0442922	-0.16567555	2.7222661	1739.7779	12.748902	2.4356486	-0.036335135	0.041047716	1007414254.456556	1007414254	445111632
12072	2.98842	0.9465476	0.46198886	1589.0624	4.3365235	2.9618791	0.71358881	-0.10909523	1010428109.315176	1010428109	326890349
12084	2.2902897	-0.20863632	0.34939578	429.48376	12.950462	1.5054034	0.21748589	-0.0021974901	1010919155.282208	1010919155	290095448
12140	3.8246194	-0.021013918	0.39025259	1433.2282	11.19117	2.5013089	0.0067878255	-0.2839516	1030522542.066371	1030522542	55516839
12153	4.5550342	0.54225087	1.9518641	704.07259	9.3615421	1.5654841	0.59906241	-0.017509974	1006498608.879631	1006498608	884931564
12156	0.80896149	0.2419885	0.82366284	3416.072	36.640369	2.3478196	0.29917414	-0.19793708	1024707940.134316	1024707940	129627347
